file,offset,valid_instructions_count,arch
135.exe,76843,2,32
135.exe,4131,2696,32
135.exe,71635,22,32
135.exe,66639,28,32
135.exe,26111,195,32
135.exe,78730,64,32
135.exe,50703,137,32
135.exe,122955,3149,32
135.exe,35855,61,32
135.exe,101807,139,32
135.exe,32900,11,32
135.exe,135162,15,32
135.exe,112617,7165,32
135.exe,46153,95,32
135.exe,139248,2056,32
135.exe,81953,24,32
135.exe,139090,2135,32
135.exe,106712,9803,32
135.exe,100214,418,32
135.exe,29402,1,32
135.exe,74021,41,32
135.exe,92111,18,32
135.exe,41439,13,32
135.exe,142296,532,32
135.exe,26910,48,32
135.exe,93078,55,32
135.exe,140608,1376,32
135.exe,38963,27,32
135.exe,4617,2471,32
135.exe,88975,11,32
135.exe,125731,2081,32
135.exe,56762,500,32
135.exe,127234,1344,32
135.exe,24580,873,32
135.exe,109032,8753,32
135.exe,18983,799,32
135.exe,131393,28,32
135.exe,16257,653,32
135.exe,127516,1223,32
135.exe,104338,10945,32
135.exe,67607,21,32
135.exe,40866,238,32
135.exe,60974,654,32
135.exe,85788,12,32
135.exe,70231,15,32
135.exe,94196,74,32
135.exe,57225,269,32
135.exe,74609,27,32
135.exe,11846,1645,32
135.exe,29119,42,32
135.exe,90805,22,32
135.exe,88691,16,32
135.exe,38232,15,32
135.exe,118904,4638,32
135.exe,31659,4,32
135.exe,12543,1306,32
135.exe,39082,35,32
135.exe,72467,62,32
135.exe,92124,14,32
135.exe,85157,10,32
135.exe,116275,5628,32
135.exe,56823,470,32
135.exe,75949,2,32
135.exe,15655,897,32
135.exe,68325,38,32
135.exe,2214,3652,32
135.exe,70758,68,32
135.exe,123313,3013,32
135.exe,53432,2165,32
135.exe,131316,21,32
135.exe,32150,1,32
135.exe,74803,10,32
135.exe,78556,10,32
135.exe,16407,583,32
135.exe,65461,14,32
135.exe,64463,60,32
135.exe,96516,56,32
135.exe,17729,30,32
135.exe,78700,77,32
135.exe,60042,20,32
135.exe,119005,4598,32
135.exe,104633,10824,32
135.exe,8867,452,32
135.exe,127943,1068,32
135.exe,82175,6,32
135.exe,118069,4952,32
135.exe,41925,126,32
135.exe,63402,36,32
135.exe,91361,34,32
135.exe,79423,13,32
135.exe,28514,9,32
135.exe,79206,27,32
135.exe,4614,2472,32
135.exe,117588,5136,32
135.exe,69000,190,32
135.exe,137273,288,32
135.exe,31355,6,32
135.exe,112465,7222,32
135.exe,27101,2,32
135.exe,949,4285,32
135.exe,42135,42,32
135.exe,55726,1018,32
135.exe,86633,69,32
135.exe,56635,564,32
135.exe,79551,4,32
135.exe,117610,5124,32
135.exe,36647,121,32
135.exe,70263,1,32
135.exe,47776,293,32
135.exe,104661,10809,32
135.exe,60538,872,32
135.exe,111058,7831,32
135.exe,26413,75,32
135.exe,106188,10048,32
135.exe,92290,32,32
135.exe,80118,28,32
135.exe,92569,101,32
135.exe,60400,17,32
135.exe,112069,7386,32
135.exe,34534,215,32
135.exe,72860,4,32
135.exe,59517,12,32
135.exe,35786,11,32
135.exe,72784,34,32
135.exe,46350,33,32
135.exe,29821,61,32
135.exe,9850,6,32
135.exe,114890,6165,32
135.exe,18093,1186,32
135.exe,80862,40,32
135.exe,112898,7029,32
135.exe,71577,41,32
135.exe,97942,349,32
135.exe,57832,1,32
135.exe,126108,1891,32
135.exe,122284,3390,32
135.exe,90941,21,32
135.exe,28231,9,32
135.exe,139636,1862,32
135.exe,85541,16,32
135.exe,99585,642,32
135.exe,93557,13,32
135.exe,39711,34,32
135.exe,121250,3728,32
135.exe,107886,9284,32
135.exe,78514,25,32
135.exe,104096,11061,32
135.exe,75017,5,32
135.exe,124278,2627,32
135.exe,96728,343,32
135.exe,97385,97,32
135.exe,40455,141,32
135.exe,139810,1775,32
135.exe,57196,283,32
135.exe,49080,15,32
135.exe,85977,58,32
135.exe,60651,818,32
135.exe,6707,1446,32
135.exe,97624,5,32
135.exe,116919,5393,32
135.exe,119070,4575,32
135.exe,80309,10,32
135.exe,78951,21,32
135.exe,82707,56,32
135.exe,19275,673,32
135.exe,74255,14,32
135.exe,64366,96,32
135.exe,125958,1966,32
135.exe,22536,315,32
135.exe,13545,831,32
135.exe,99823,576,32
135.exe,1740,3889,32
135.exe,103768,11201,32
135.exe,106996,9679,32
135.exe,87178,2,32
135.exe,116421,5569,32
135.exe,27837,67,32
135.exe,103235,11403,32
135.exe,81775,40,32
135.exe,71823,15,32
135.exe,2166,3676,32
135.exe,106033,10120,32
135.exe,58387,6,32
135.exe,24380,975,32
135.exe,13348,921,32
135.exe,73163,35,32
135.exe,103197,11414,32
135.exe,97578,25,32
135.exe,25633,390,32
135.exe,51128,30,32
135.exe,126798,1546,32
135.exe,103138,11446,32
135.exe,89554,35,32
135.exe,57821,3,32
135.exe,134999,1,32
135.exe,1380,4069,32
135.exe,110019,8311,32
135.exe,130959,5,32
135.exe,90718,58,32
135.exe,130328,32,32
135.exe,139167,2096,32
135.exe,6808,1392,32
135.exe,59841,35,32
135.exe,16210,675,32
135.exe,106306,9992,32
135.exe,104464,10888,32
135.exe,101492,254,32
135.exe,82836,5,32
135.exe,133341,10,32
135.exe,63139,1,32
135.exe,69954,62,32
135.exe,65181,129,32
135.exe,71658,13,32
135.exe,126119,1887,32
135.exe,129388,406,32
135.exe,5414,2080,32
135.exe,24907,722,32
135.exe,18801,887,32
135.exe,10065,75,32
135.exe,35239,84,32
135.exe,79044,38,32
135.exe,9079,355,32
135.exe,109262,8668,32
135.exe,24556,888,32
135.exe,77823,53,32
135.exe,77014,3,32
135.exe,133283,6,32
135.exe,94232,60,32
135.exe,83667,105,32
135.exe,23532,57,32
135.exe,78986,10,32
135.exe,16964,330,32
135.exe,91947,40,32
135.exe,109087,8733,32
135.exe,118571,4762,32
135.exe,61039,624,32
135.exe,13757,736,32
135.exe,90077,4,32
135.exe,61186,548,32
135.exe,46300,29,32
135.exe,76801,1,32
135.exe,130128,36,32
135.exe,85457,46,32
135.exe,92155,1,32
135.exe,67264,9,32
135.exe,102059,1,32
135.exe,26071,210,32
135.exe,46679,158,32
135.exe,45621,335,32
135.exe,102935,35,32
135.exe,53059,2352,32
135.exe,63336,88,32
135.exe,116173,5669,32
135.exe,70632,2,32
135.exe,94031,28,32
135.exe,97501,54,32
135.exe,3811,2854,32
135.exe,34546,209,32
135.exe,97085,199,32
135.exe,97673,447,32
135.exe,140621,1369,32
135.exe,23871,50,32
135.exe,116470,5554,32
135.exe,74311,71,32
135.exe,4010,2754,32
135.exe,4584,2485,32
135.exe,53984,1889,32
135.exe,64274,24,32
135.exe,115821,5806,32
135.exe,61454,414,32
135.exe,28485,5,32
135.exe,63369,72,32
135.exe,46907,44,32
135.exe,48576,49,32
135.exe,115468,5935,32
135.exe,70872,22,32
135.exe,19599,533,32
135.exe,47274,36,32
135.exe,18585,974,32
135.exe,35390,23,32
135.exe,98044,313,32
135.exe,96636,11,32
135.exe,14977,177,32
135.exe,41545,279,32
135.exe,128642,779,32
135.exe,141657,851,32
135.exe,18054,1200,32
135.exe,50452,62,32
135.exe,96237,152,32
135.exe,81876,8,32
135.exe,138289,2535,32
135.exe,36303,5,32
135.exe,89465,5,32
135.exe,24721,810,32
135.exe,55549,1107,32
135.exe,63055,29,32
135.exe,119729,4328,32
135.exe,54213,1775,32
135.exe,29957,5,32
135.exe,65880,140,32
135.exe,59450,45,32
135.exe,71934,2,32
135.exe,112677,7133,32
135.exe,123465,2955,32
135.exe,122341,3376,32
135.exe,14021,608,32
135.exe,45424,39,32
135.exe,119734,4326,32
135.exe,17743,22,32
135.exe,61196,543,32
135.exe,40706,39,32
135.exe,106293,9999,32
135.exe,121186,3754,32
135.exe,22183,486,32
135.exe,114872,6170,32
135.exe,102022,52,32
135.exe,76020,26,32
135.exe,79144,2,32
135.exe,46807,94,32
135.exe,31107,2,32
135.exe,129686,257,32
135.exe,101214,5,32
135.exe,52029,45,32
135.exe,138878,2241,32
135.exe,141387,986,32
135.exe,36848,43,32
135.exe,107632,9382,32
135.exe,110583,8039,32
135.exe,119960,4234,32
135.exe,142105,627,32
135.exe,6882,1358,32
135.exe,124652,2481,32
135.exe,361,4576,32
135.exe,135172,10,32
135.exe,40032,34,32
135.exe,12277,1436,32
135.exe,95870,112,32
135.exe,138025,72,32
135.exe,76283,22,32
135.exe,143356,2,32
135.exe,73352,71,32
135.exe,31734,93,32
135.exe,102190,298,32
135.exe,11870,1633,32
135.exe,60352,41,32
135.exe,3168,3175,32
135.exe,71241,21,32
135.exe,117957,4990,32
135.exe,32902,10,32
135.exe,16112,720,32
135.exe,113535,6742,32
135.exe,46076,130,32
135.exe,127884,1089,32
135.exe,90037,5,32
135.exe,47252,43,32
135.exe,135763,3,32
135.exe,129451,375,32
135.exe,117624,5120,32
135.exe,123335,3001,32
135.exe,72966,106,32
135.exe,107897,9279,32
135.exe,78859,11,32
135.exe,123635,2889,32
135.exe,69811,10,32
135.exe,117297,5246,32
135.exe,73338,78,32
135.exe,63033,36,32
135.exe,65073,169,32
135.exe,99559,640,32
135.exe,74081,19,32
135.exe,127011,1439,32
135.exe,137496,176,32
135.exe,76746,26,32
135.exe,19025,783,32
135.exe,58848,18,32
135.exe,137895,1,32
135.exe,121608,3589,32
135.exe,84510,107,32
135.exe,136327,761,32
135.exe,44705,1,32
135.exe,46430,3,32
135.exe,85896,9,32
135.exe,75587,2,32
135.exe,88456,77,32
135.exe,26242,143,32
135.exe,24760,796,32
135.exe,18764,902,32
135.exe,31902,25,32
135.exe,18055,1198,32
135.exe,122945,3154,32
135.exe,66003,86,32
135.exe,100014,512,32
135.exe,114028,6518,32
135.exe,102236,285,32
135.exe,24785,783,32
135.exe,141506,927,32
135.exe,54377,1693,32
135.exe,31654,4,32
135.exe,51560,5,32
135.exe,70001,46,32
135.exe,115748,5834,32
135.exe,135351,17,32
135.exe,113619,6708,32
135.exe,116954,5380,32
135.exe,60941,673,32
135.exe,93166,20,32
135.exe,89628,5,32
135.exe,1010,4254,32
135.exe,100763,168,32
135.exe,3924,2797,32
135.exe,3762,2878,32
135.exe,30956,1,32
135.exe,87313,92,32
135.exe,28091,11,32
135.exe,76183,17,32
135.exe,63068,26,32
135.exe,118256,4884,32
135.exe,29498,2,32
135.exe,27664,2,32
135.exe,57209,277,32
135.exe,67120,60,32
135.exe,73783,135,32
135.exe,109306,8651,32
135.exe,4132,2695,32
135.exe,13690,766,32
135.exe,84140,21,32
135.exe,79582,56,32
135.exe,105303,10472,32
135.exe,47514,94,32
135.exe,61565,361,32
135.exe,84667,41,32
135.exe,10797,2085,32
135.exe,59082,37,32
135.exe,60003,18,32
135.exe,68880,5,32
135.exe,90602,105,32
135.exe,102040,44,32
135.exe,120829,3892,32
135.exe,102703,111,32
135.exe,75642,1,32
135.exe,65740,13,32
135.exe,40202,247,32
135.exe,65863,146,32
135.exe,136220,1,32
135.exe,19648,510,32
135.exe,73097,67,32
135.exe,62427,66,32
135.exe,133762,2,32
135.exe,106119,10079,32
135.exe,136354,747,32
135.exe,72340,8,32
135.exe,78445,16,32
135.exe,68818,28,32
135.exe,130425,4,32
135.exe,51000,1,32
135.exe,23933,26,32
135.exe,53063,2350,32
135.exe,46156,93,32
135.exe,98751,86,32
135.exe,44981,6,32
135.exe,9239,271,32
135.exe,110442,8099,32
135.exe,39562,10,32
135.exe,89890,14,32
135.exe,70756,68,32
135.exe,96131,197,32
135.exe,50901,29,32
135.exe,112642,7153,32
135.exe,127125,1393,32
135.exe,127826,1110,32
135.exe,140517,1421,32
135.exe,72105,7,32
135.exe,115645,5869,32
135.exe,139359,2000,32
135.exe,103598,11276,32
135.exe,59700,39,32
135.exe,92679,64,32
135.exe,74030,39,32
135.exe,78470,7,32
135.exe,5941,1809,32
135.exe,95570,247,32
135.exe,25489,461,32
135.exe,91950,41,32
135.exe,130736,20,32
135.exe,125781,2056,32
135.exe,119211,4527,32
135.exe,143035,162,32
135.exe,21015,1025,32
135.exe,49968,123,32
135.exe,34839,62,32
135.exe,140022,1669,32
135.exe,86630,72,32
135.exe,123469,2952,32
135.exe,121428,3653,32
135.exe,115788,5820,32
135.exe,73643,5,32
135.exe,87386,63,32
135.exe,57742,10,32
135.exe,30101,2,32
135.exe,54668,1547,32
135.exe,22032,553,32
135.exe,55273,1245,32
135.exe,53186,2288,32
135.exe,54357,1703,32
135.exe,93696,86,32
135.exe,88944,20,32
135.exe,25146,612,32
135.exe,141354,1003,32
135.exe,54275,1744,32
135.exe,105915,10181,32
135.exe,71226,26,32
135.exe,67579,29,32
135.exe,29053,6,32
135.exe,71309,17,32
135.exe,64633,97,32
135.exe,87587,44,32
135.exe,82497,4,32
135.exe,54496,1633,32
135.exe,142798,281,32
135.exe,80696,23,32
135.exe,48987,59,32
135.exe,56142,810,32
135.exe,9487,172,32
135.exe,60880,701,32
136.exe,817,199,32
136.exe,7023,108,32
136.exe,6476,345,32
136.exe,6921,150,32
136.exe,3244,1681,32
136.exe,2018,31,32
136.exe,5750,673,32
136.exe,6350,404,32
136.exe,8286,213,32
136.exe,8666,23,32
136.exe,5046,958,32
136.exe,7624,1,32
136.exe,1122,49,32
136.exe,5304,843,32
136.exe,5539,757,32
136.exe,995,110,32
136.exe,5181,890,32
136.exe,276,460,32
136.exe,4210,1316,32
136.exe,475,365,32
136.exe,2585,12,32
136.exe,2145,217,32
136.exe,4590,1133,32
136.exe,435,384,32
136.exe,1822,105,32
136.exe,3627,1538,32
136.exe,3992,1403,32
136.exe,60,555,32
136.exe,4612,1116,32
136.exe,2587,11,32
136.exe,5883,618,32
136.exe,4650,1101,32
136.exe,2942,1806,32
136.exe,8269,221,32
136.exe,6621,280,32
136.exe,5208,883,32
136.exe,4228,1308,32
136.exe,8879,168,32
136.exe,670,271,32
136.exe,8596,58,32
136.exe,4899,1011,32
136.exe,2501,45,32
136.exe,3548,1561,32
136.exe,3623,1538,32
136.exe,4146,1344,32
136.exe,5184,891,32
136.exe,2049,17,32
136.exe,6668,258,32
136.exe,8267,222,32
136.exe,4815,1045,32
136.exe,2364,105,32
136.exe,320,439,32
136.exe,273,463,32
136.exe,6462,350,32
136.exe,2813,1864,32
136.exe,734,241,32
136.exe,8162,272,32
136.exe,2936,1809,32
136.exe,933,142,32
136.exe,5524,761,32
136.exe,648,281,32
136.exe,414,393,32
136.exe,3944,1417,32
136.exe,8088,1,32
136.exe,5044,961,32
136.exe,6794,203,32
136.exe,8003,5,32
136.exe,876,170,32
136.exe,9075,70,32
136.exe,5791,661,32
136.exe,4180,1329,32
136.exe,5502,769,32
136.exe,2381,98,32
136.exe,6714,235,32
136.exe,4660,1098,32
136.exe,6580,298,32
136.exe,7185,37,32
136.exe,1764,124,32
136.exe,4841,1033,32
136.exe,4743,1068,32
136.exe,2639,1940,32
136.exe,7980,15,32
136.exe,6533,318,32
136.exe,3453,1599,32
136.exe,1902,72,32
136.exe,4594,1130,32
136.exe,7000,118,32
136.exe,4313,1276,32
136.exe,6048,542,32
136.exe,2978,1788,32
136.exe,7690,79,32
136.exe,8444,134,32
136.exe,1326,81,32
136.exe,6545,313,32
136.exe,2689,1922,32
136.exe,8437,137,32
136.exe,919,150,32
136.exe,4304,1280,32
136.exe,217,490,32
136.exe,5452,791,32
136.exe,702,256,32
136.exe,8031,17,32
136.exe,6703,240,32
136.exe,8452,130,32
136.exe,6773,213,32
136.exe,6677,253,32
136.exe,8584,64,32
136.exe,6407,378,32
136.exe,305,445,32
136.exe,7961,22,32
136.exe,3221,1688,32
136.exe,8205,251,32
136.exe,6162,491,32
136.exe,3706,1500,32
136.exe,5676,702,32
136.exe,7894,7,32
136.exe,3601,1544,32
136.exe,2869,1834,32
136.exe,9177,19,32
136.exe,4587,1133,32
136.exe,3580,1553,32
136.exe,2342,115,32
136.exe,4407,1240,32
136.exe,6887,164,32
136.exe,860,179,32
136.exe,6716,232,32
136.exe,3628,1538,32
136.exe,1155,32,32
136.exe,4491,1202,32
136.exe,9158,29,32
136.exe,2083,3,32
136.exe,1971,46,32
136.exe,8887,164,32
136.exe,7726,46,32
136.exe,3735,1488,32
136.exe,6504,333,32
136.exe,6999,118,32
136.exe,3622,1539,32
136.exe,8071,2,32
136.exe,2375,99,32
136.exe,6672,256,32
136.exe,5610,730,32
136.exe,4439,1226,32
136.exe,3510,1579,32
136.exe,8155,274,32
136.exe,3989,1404,32
136.exe,3982,1405,32
136.exe,710,252,32
136.exe,5898,610,32
136.exe,2595,8,32
136.exe,5442,796,32
136.exe,3338,1643,32
136.exe,6147,500,32
136.exe,6856,176,32
136.exe,6702,241,32
136.exe,215,491,32
136.exe,3378,1630,32
136.exe,2440,73,32
136.exe,3434,1606,32
136.exe,3043,1762,32
136.exe,8504,104,32
136.exe,1135,41,32
136.exe,2967,1793,32
136.exe,8856,180,32
136.exe,2519,40,32
136.exe,2129,224,32
136.exe,6786,207,32
136.exe,328,435,32
136.exe,3824,1454,32
136.exe,7007,115,32
136.exe,8474,119,32
136.exe,2649,1938,32
136.exe,974,122,32
136.exe,3584,1550,32
136.exe,3372,1632,32
136.exe,7989,13,32
136.exe,9209,3,32
136.exe,9021,97,32
136.exe,4255,1300,32
136.exe,1913,68,32
136.exe,6528,321,32
136.exe,8550,81,32
136.exe,6738,225,32
136.exe,2330,123,32
136.exe,3922,1423,32
136.exe,6021,554,32
136.exe,2186,200,32
136.exe,756,230,32
136.exe,3291,1658,32
136.exe,3140,1728,32
136.exe,1148,33,32
136.exe,6541,315,32
136.exe,370,413,32
136.exe,7360,19,32
136.exe,1008,103,32
136.exe,5969,576,32
136.exe,3025,1768,32
136.exe,883,168,32
136.exe,4498,1197,32
136.exe,5403,806,32
136.exe,1338,74,32
136.exe,1525,2,32
136.exe,4346,1265,32
136.exe,7045,98,32
136.exe,4079,1375,32
136.exe,2973,1790,32
136.exe,2118,227,32
136.exe,625,292,32
136.exe,2957,1798,32
136.exe,1841,98,32
136.exe,115,533,32
136.exe,5940,588,32
136.exe,7445,2,32
136.exe,4021,1398,32
136.exe,19,575,32
136.exe,644,283,32
136.exe,2341,116,32
136.exe,4094,1370,32
136.exe,8134,14,32
136.exe,5794,659,32
136.exe,6171,486,32
136.exe,3631,1536,32
136.exe,686,264,32
136.exe,4978,979,32
136.exe,2143,216,32
136.exe,2217,184,32
136.exe,7140,57,32
136.exe,8784,216,32
136.exe,3977,1406,32
136.exe,2898,1824,32
136.exe,8225,241,32
136.exe,994,111,32
136.exe,6346,406,32
136.exe,8399,156,32
136.exe,2293,142,32
136.exe,4955,985,32
136.exe,1116,52,32
136.exe,3502,1580,32
136.exe,1268,102,32
136.exe,8575,68,32
136.exe,5479,779,32
136.exe,6698,242,32
136.exe,5567,748,32
136.exe,5437,797,32
136.exe,2035,24,32
136.exe,2412,84,32
136.exe,5734,682,32
136.exe,9078,69,32
136.exe,8241,235,32
136.exe,3615,1540,32
136.exe,8810,203,32
136.exe,5771,665,32
136.exe,4658,1098,32
136.exe,2851,1844,32
136.exe,2558,22,32
136.exe,293,449,32
136.exe,3609,1542,32
136.exe,8880,168,32
136.exe,4916,1002,32
136.exe,3134,1729,32
136.exe,1935,61,32
136.exe,5313,839,32
136.exe,6296,431,32
136.exe,4350,1263,32
136.exe,2807,1867,32
136.exe,2298,140,32
136.exe,7700,69,32
136.exe,1094,62,32
136.exe,2199,191,32
136.exe,6699,242,32
136.exe,1012,103,32
136.exe,986,115,32
136.exe,413,394,32
136.exe,2683,1925,32
136.exe,6993,121,32
136.exe,7863,15,32
136.exe,4723,1073,32
136.exe,8727,244,32
136.exe,2079,5,32
136.exe,4112,1361,32
136.exe,1760,125,32
136.exe,6510,330,32
136.exe,865,176,32
136.exe,3534,1570,32
136.exe,2620,2,32
136.exe,4908,1006,32
136.exe,1540,2,32
136.exe,5581,741,32
136.exe,4757,1065,32
136.exe,692,261,32
136.exe,7121,65,32
136.exe,4595,1129,32
136.exe,6684,250,32
136.exe,2762,1891,32
136.exe,3997,1402,32
136.exe,307,444,32
136.exe,8494,109,32
136.exe,2355,109,32
136.exe,6163,492,32
136.exe,8923,146,32
136.exe,900,160,32
136.exe,1058,79,32
136.exe,2184,201,32
136.exe,6152,496,32
136.exe,84,547,32
136.exe,1288,96,32
136.exe,2237,171,32
136.exe,3733,1489,32
136.exe,5116,923,32
136.exe,2717,1909,32
136.exe,3795,1466,32
136.exe,946,136,32
136.exe,2634,1941,32
136.exe,6984,124,32
136.exe,4380,1249,32
136.exe,518,346,32
136.exe,6964,133,32
136.exe,5194,891,32
136.exe,92,544,32
136.exe,2701,1918,32
136.exe,1248,109,32
136.exe,1402,49,32
136.exe,7029,106,32
136.exe,9157,29,32
136.exe,6357,402,32
136.exe,4835,1034,32
136.exe,1580,201,32
136.exe,7746,30,32
136.exe,740,238,32
136.exe,6743,224,32
136.exe,3036,1766,32
136.exe,7875,11,32
136.exe,191,498,32
136.exe,7077,83,32
136.exe,1739,132,32
136.exe,3316,1648,32
136.exe,1191,15,32
136.exe,6334,412,32
136.exe,3842,1450,32
136.exe,6906,157,32
136.exe,5341,828,32
136.exe,8054,3,32
136.exe,2189,199,32
136.exe,9206,5,32
136.exe,8156,2,32
136.exe,3677,1514,32
136.exe,6402,379,32
136.exe,8005,4,32
136.exe,4790,1056,32
136.exe,8377,167,32
136.exe,5316,838,32
136.exe,679,267,32
136.exe,6822,190,32
136.exe,198,495,32
136.exe,4772,1060,32
136.exe,3575,1555,32
136.exe,34,568,32
136.exe,2211,187,32
136.exe,6471,347,32
136.exe,3509,1579,32
136.exe,5575,744,32
136.exe,2411,84,32
136.exe,8152,4,32
136.exe,5548,752,32
136.exe,838,189,32
136.exe,6000,562,32
136.exe,2854,1842,32
136.exe,4766,1062,32
136.exe,17,576,32
136.exe,8290,211,32
136.exe,6398,381,32
136.exe,2370,102,32
136.exe,3520,1574,32
136.exe,4007,1401,32
136.exe,3177,1715,32
136.exe,3317,1649,32
136.exe,5328,833,32
136.exe,8865,175,32
136.exe,5692,697,32
136.exe,451,376,32
136.exe,6385,388,32
136.exe,1593,194,32
136.exe,1834,101,32
136.exe,3472,1590,32
136.exe,3233,1684,32
136.exe,2539,33,32
136.exe,5159,904,32
136.exe,5057,952,32
136.exe,9202,7,32
136.exe,6935,145,32
136.exe,4156,1339,32
136.exe,1395,52,32
136.exe,5847,636,32
136.exe,1608,186,32
136.exe,8656,28,32
136.exe,3230,1688,32
136.exe,6214,467,32
136.exe,1273,101,32
136.exe,2861,1839,32
136.exe,6788,206,32
136.exe,8112,1,32
136.exe,3099,1748,32
136.exe,4022,1398,32
136.exe,3776,1472,32
136.exe,457,374,32
136.exe,2552,25,32
136.exe,4928,998,32
136.exe,6890,163,32
136.exe,8741,237,32
136.exe,2557,23,32
136.exe,7526,2,32
136.exe,1596,193,32
136.exe,5680,700,32
136.exe,5350,826,32
136.exe,8102,3,32
136.exe,7004,116,32
136.exe,6195,476,32
136.exe,4041,1393,32
136.exe,6605,287,32
136.exe,7262,9,32
136.exe,1419,42,32
136.exe,1877,85,32
136.exe,3810,1461,32
136.exe,3026,1767,32
136.exe,2284,147,32
136.exe,3460,1596,32
136.exe,6126,507,32
136.exe,6599,290,32
136.exe,8820,198,32
136.exe,3163,1720,32
136.exe,6049,542,32
136.exe,1344,73,32
136.exe,5867,627,32
136.exe,4825,1041,32
136.exe,5215,878,32
136.exe,675,269,32
136.exe,4759,1064,32
136.exe,738,239,32
136.exe,3636,1534,32
136.exe,1229,117,32
136.exe,4314,1276,32
136.exe,1186,17,32
136.exe,2894,1826,32
136.exe,2720,1908,32
136.exe,1761,125,32
136.exe,196,496,32
136.exe,5704,692,32
136.exe,1585,199,32
136.exe,1793,113,32
136.exe,5269,858,32
136.exe,4343,1266,32
136.exe,5957,583,32
136.exe,8127,21,32
136.exe,1610,187,32
136.exe,5417,803,32
136.exe,4577,1139,32
136.exe,869,174,32
136.exe,5375,816,32
136.exe,8936,140,32
136.exe,2389,94,32
136.exe,6809,196,32
136.exe,3167,1720,32
136.exe,8980,118,32
136.exe,1706,146,32
136.exe,4839,1034,32
136.exe,6221,466,32
136.exe,8161,271,32
136.exe,6077,530,32
136.exe,3232,1687,32
136.exe,1701,148,32
136.exe,2190,198,32
136.exe,1493,16,32
136.exe,847,184,32
136.exe,5801,655,32
136.exe,7544,1,32
136.exe,2631,1943,32
136.exe,4728,1074,32
136.exe,1653,166,32
136.exe,7822,25,32
136.exe,4921,1000,32
136.exe,7342,28,32
